,date,rates
BHD,2022-04-23,0.40817899999999996
BIF,2022-04-23,2223.107042
BMD,2022-04-23,1.079936
BND,2022-04-23,1.4791349999999999
BOB,2022-04-23,7.44463
BRL,2022-04-23,5.18253
BSD,2022-04-23,1.08287
BTC,2022-04-23,2.7378231000000003e-05
BTN,2022-04-23,82.677156
BWP,2022-04-23,12.876
BYN,2022-04-23,3.64117
BYR,2022-04-23,21166.754298
BZD,2022-04-23,2.18276
CAD,2022-04-23,1.3754119999999999
CDF,2022-04-23,2172.832516
CHF,2022-04-23,1.034029
CLF,2022-04-23,0.03237
CLP,2022-04-23,893.192849
CNY,2022-04-23,7.021427
COP,2022-04-23,4086.692473
CRC,2022-04-23,712.095075
CUC,2022-04-23,1.079936
CUP,2022-04-23,28.618316
CVE,2022-04-23,110.39446
CZK,2022-04-23,24.339122
DJF,2022-04-23,192.776069
DKK,2022-04-23,7.439579
DOP,2022-04-23,59.535818
DZD,2022-04-23,155.516374
EGP,2022-04-23,20.080549
ERN,2022-04-23,16.199049
ETB,2022-04-23,55.791327
EUR,2022-04-23,1.0
FJD,2022-04-23,2.290982
FKP,2022-04-23,0.830085
GBP,2022-04-23,0.841105
GEL,2022-04-23,3.27765
GGP,2022-04-23,0.830085
GHS,2022-04-23,8.148456
GIP,2022-04-23,0.830085
GMD,2022-04-23,58.181619
GNF,2022-04-23,9625.48783
GTQ,2022-04-23,8.294627
GYD,2022-04-23,226.545671
HKD,2022-04-23,8.473867
HNL,2022-04-23,26.577167
HRK,2022-04-23,7.567158
HTG,2022-04-23,118.031416
HUF,2022-04-23,372.00251
IDR,2022-04-23,15626.680342
ILS,2022-04-23,3.530086
IMP,2022-04-23,0.830085
INR,2022-04-23,82.588684
IQD,2022-04-23,1580.443389
IRR,2022-04-23,45735.308775
ISK,2022-04-23,139.215024
JEP,2022-04-23,0.830085
JMD,2022-04-23,167.72369
JOD,2022-04-23,0.765718
JPY,2022-04-23,138.740558
KES,2022-04-23,125.286324
KGS,2022-04-23,87.329173
KHR,2022-04-23,4377.934013
KMF,2022-04-23,492.887093
KPW,2022-04-23,971.942928
KRW,2022-04-23,1343.95972
KWD,2022-04-23,0.33003299999999997
KYD,2022-04-23,0.902358
KZT,2022-04-23,480.843887
LAK,2022-04-23,12986.629448
LBP,2022-04-23,1637.520324
LKR,2022-04-23,362.756505
LRD,2022-04-23,163.961393
LSL,2022-04-23,16.890618
LTL,2022-04-23,3.188772
LVL,2022-04-23,0.653243
LYD,2022-04-23,5.100782
MAD,2022-04-23,10.625561
MDL,2022-04-23,19.989542
MGA,2022-04-23,4377.443437
MKD,2022-04-23,61.687341
MMK,2022-04-23,2004.905857
MNT,2022-04-23,3234.261912
MOP,2022-04-23,8.751062
MRO,2022-04-23,385.537125
MUR,2022-04-23,46.333316
MVR,2022-04-23,16.685427
MWK,2022-04-23,884.643423
MXN,2022-04-23,21.865515
MYR,2022-04-23,4.670767
MZN,2022-04-23,68.932751
NAD,2022-04-23,16.890613
NGN,2022-04-23,448.800394
NIO,2022-04-23,38.771467
NOK,2022-04-23,9.682311
NPR,2022-04-23,132.283129
NZD,2022-04-23,1.624576
OMR,2022-04-23,0.415817
PAB,2022-04-23,1.08287
PEN,2022-04-23,4.047747
PGK,2022-04-23,3.815575
PHP,2022-04-23,56.524278
PKR,2022-04-23,201.681713
PLN,2022-04-23,4.653872
PYG,2022-04-23,7391.46799
QAR,2022-04-23,3.93209
RON,2022-04-23,4.943737
RSD,2022-04-23,117.814161
RUB,2022-04-23,83.560124
RWF,2022-04-23,1102.653084
SAR,2022-04-23,4.050361
SBD,2022-04-23,8.65684
SCR,2022-04-23,15.57927
SDG,2022-04-23,483.275531
SEK,2022-04-23,10.348723
SGD,2022-04-23,1.48069
SHP,2022-04-23,1.487509
SLL,2022-04-23,13434.409726
SOS,2022-04-23,622.043757
SRD,2022-04-23,22.390866
STD,2022-04-23,22352.504003
SVC,2022-04-23,9.475111
SYP,2022-04-23,2713.285769
SZL,2022-04-23,16.767964
THB,2022-04-23,36.617446
TJS,2022-04-23,13.541080000000001
TMT,2022-04-23,3.779778
TND,2022-04-23,3.252233
TOP,2022-04-23,2.456968
TRY,2022-04-23,15.921183
TTD,2022-04-23,7.349819
TWD,2022-04-23,31.651321
TZS,2022-04-23,2517.642445
UAH,2022-04-23,31.835934
UGX,2022-04-23,3814.873711
USD,2022-04-23,1.079936
UYU,2022-04-23,44.19683
UZS,2022-04-23,12193.249049
VEF,2022-04-23,230923049886.20218
VND,2022-04-23,24803.440273
VUV,2022-04-23,121.581028
WST,2022-04-23,2.792113
XAF,2022-04-23,656.727145
XAG,2022-04-23,0.044698999999999996
XAU,2022-04-23,0.0005589999999999999
XCD,2022-04-23,2.918583
XDR,2022-04-23,0.7924289999999999
XOF,2022-04-23,656.727145
XPF,2022-04-23,119.873304
YER,2022-04-23,270.254488
ZAR,2022-04-23,16.769664
ZMK,2022-04-23,9720.727798
ZMW,2022-04-23,18.219066
ZWL,2022-04-23,347.739094
AED,2022-04-22,3.966719
AFN,2022-04-22,93.418813
ALL,2022-04-22,119.985247
AMD,2022-04-22,504.633137
ANG,2022-04-22,1.945169
AOA,2022-04-22,436.464998
ARS,2022-04-22,123.40742
AUD,2022-04-22,1.490566
AWG,2022-04-22,1.944426
AZN,2022-04-22,1.840179
BAM,2022-04-22,1.95164
BBD,2022-04-22,2.179172
BDT,2022-04-22,93.062916
BGN,2022-04-22,1.9555600000000002
BHD,2022-04-22,0.40737799999999996
BIF,2022-04-22,2174.991998
BMD,2022-04-22,1.079936
BND,2022-04-22,1.474269
BOB,2022-04-22,7.420141
BRL,2022-04-22,5.180107
BSD,2022-04-22,1.079308
BTC,2022-04-22,2.7182696000000006e-05
BTN,2022-04-22,82.40595
BWP,2022-04-22,12.833644
BYN,2022-04-22,3.6291089999999997
BYR,2022-04-22,21166.754298
BZD,2022-04-22,2.175539
CAD,2022-04-22,1.373144
CDF,2022-04-22,2172.832516
CHF,2022-04-22,1.03415
CLF,2022-04-22,0.032768
CLP,2022-04-22,904.177215
CNY,2022-04-22,7.021427
COP,2022-04-22,4148.035881
CRC,2022-04-22,709.742799
CUC,2022-04-22,1.079936
CUP,2022-04-22,28.618316
CVE,2022-04-22,109.797564
CZK,2022-04-22,24.341066
DJF,2022-04-22,191.92673
DKK,2022-04-22,7.439726
DOP,2022-04-22,59.558919
DZD,2022-04-22,155.516374
EGP,2022-04-22,20.080549
ERN,2022-04-22,16.199049
ETB,2022-04-22,55.404926
EUR,2022-04-22,1.0
FJD,2022-04-22,2.316507
FKP,2022-04-22,0.830085
GBP,2022-04-22,0.841105
GEL,2022-04-22,3.27765
GGP,2022-04-22,0.830085
GHS,2022-04-22,8.126565
GIP,2022-04-22,0.830085
GMD,2022-04-22,58.181619
GNF,2022-04-22,9579.03664
GTQ,2022-04-22,8.267342
GYD,2022-04-22,225.800448
HKD,2022-04-22,8.473867
HNL,2022-04-22,26.409889
HRK,2022-04-22,7.567158
HTG,2022-04-22,117.643151
HUF,2022-04-22,371.875078
IDR,2022-04-22,15626.680342
ILS,2022-04-22,3.530086
IMP,2022-04-22,0.830085
INR,2022-04-22,82.575941
IQD,2022-04-22,1576.707208
IRR,2022-04-22,45735.308775
ISK,2022-04-22,139.215024
JEP,2022-04-22,0.830085
JMD,2022-04-22,167.171962
JOD,2022-04-22,0.765718
JPY,2022-04-22,138.740558
KES,2022-04-22,124.952754
KGS,2022-04-22,87.329173
KHR,2022-04-22,4362.943612
KMF,2022-04-22,492.887093
KPW,2022-04-22,971.942928
KRW,2022-04-22,1343.365755
KWD,2022-04-22,0.33003299999999997
KYD,2022-04-22,0.89939
KZT,2022-04-22,479.251078
LAK,2022-04-22,12959.237702
LBP,2022-04-22,1635.130884
LKR,2022-04-22,361.563216
LRD,2022-04-22,163.961393
LSL,2022-04-22,16.890618
LTL,2022-04-22,3.188772
LVL,2022-04-22,0.653243
LYD,2022-04-22,5.086912
MAD,2022-04-22,10.638496
MDL,2022-04-22,19.923326
MGA,2022-04-22,4319.74615
MKD,2022-04-22,61.483
MMK,2022-04-22,1998.310711
MNT,2022-04-22,3234.261912
MOP,2022-04-22,8.722276
MRO,2022-04-22,385.537125
MUR,2022-04-22,46.364372
MVR,2022-04-22,16.685427
MWK,2022-04-22,881.228511
MXN,2022-04-22,21.865515
MYR,2022-04-22,4.670767
MZN,2022-04-22,68.932751
NAD,2022-04-22,16.890613
NGN,2022-04-22,448.800394
NIO,2022-04-22,38.629733
NOK,2022-04-22,9.677775
NPR,2022-04-22,131.847983
NZD,2022-04-22,1.6272989999999998
OMR,2022-04-22,0.41608799999999996
PAB,2022-04-22,1.079308
PEN,2022-04-22,4.068665
PGK,2022-04-22,3.790982
PHP,2022-04-22,56.740266
PKR,2022-04-22,202.758472
PLN,2022-04-22,4.654682
PYG,2022-04-22,7367.153726
QAR,2022-04-22,3.93209
RON,2022-04-22,4.943737
RSD,2022-04-22,117.814161
RUB,2022-04-22,83.560124
RWF,2022-04-22,1104.235014
SAR,2022-04-22,4.050145
SBD,2022-04-22,8.65684
SCR,2022-04-22,15.57927
SDG,2022-04-22,483.275531
SEK,2022-04-22,10.348723
SGD,2022-04-22,1.48069
SHP,2022-04-22,1.487509
SLL,2022-04-22,13434.409726
SOS,2022-04-22,622.043757
SRD,2022-04-22,22.390866
STD,2022-04-22,22352.504003
SVC,2022-04-22,9.443812
SYP,2022-04-22,2713.285769
SZL,2022-04-22,16.890605
THB,2022-04-22,36.617446
TJS,2022-04-22,13.496224
TMT,2022-04-22,3.779778
TND,2022-04-22,3.252233
TOP,2022-04-22,2.456968
TRY,2022-04-22,15.921183
TTD,2022-04-22,7.325642
TWD,2022-04-22,31.651321
TZS,2022-04-22,2507.612785
UAH,2022-04-22,31.730477
UGX,2022-04-22,3802.236835
USD,2022-04-22,1.079936
UYU,2022-04-22,44.051444
UZS,2022-04-22,12176.283765
VEF,2022-04-22,230923049886.20218
VND,2022-04-22,24803.440273
VUV,2022-04-22,121.581028
WST,2022-04-22,2.792113
XAF,2022-04-22,654.566839
XAG,2022-04-22,0.044698999999999996
XAU,2022-04-22,0.0005589999999999999
XCD,2022-04-22,2.918583
XDR,2022-04-22,0.7898229999999999
XOF,2022-04-22,654.985343
XPF,2022-04-22,119.873304
YER,2022-04-22,270.254488
ZAR,2022-04-22,16.755846
ZMK,2022-04-22,9720.727798
ZMW,2022-04-22,18.158714
ZWL,2022-04-22,347.739094
